,start,sentimentscore,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,changeOverTime,UpperBB,LowerBB,volatility,rsi,macd,real_score,post_per_day
213,2018-08-02,6.115166392522,7634.189941,7712.77002,7523.439941,7567.149902,7567.149902,4214110000.0,4214110000.0,-67.04004,-0.878,7601.11995,-0.00878,8312.379059068482,5502.278519011519,346.1666444388473,52.10490177923816,288.42866866847,0.3431945998652452,265.0
214,2018-08-03,6.330711809398,7562.140137,7562.140137,7328.649902,7434.390137,7434.390137,4627150000.0,4627150000.0,-127.75,-1.689,7441.72673,-0.01689,8333.718173509382,5511.301006130618,338.1368180658351,49.1747913097072,239.6966563254964,0.5580992586660705,272.0
215,2018-08-04,3.13409610419,7438.669922,7497.490234,6984.069824,7032.850098,7032.850098,4268390000.0,4268390000.0,-405.81982,-5.456,7171.47005,-0.05456,8339.111395778606,5528.958584661391,386.6194780927867,41.561926051609255,166.75303492487,0.3844798114821521,206.0
216,2018-08-05,3.681179274006,7031.080078,7102.77002,6940.700195,7068.47998,7068.47998,3679110000.0,3679110000.0,37.3999,0.532,7037.31673,0.00532,8345.560639982788,5543.24213341721,423.21904375438055,42.41383655694827,110.5454243013046,-0.0127729337443323,169.0
217,2018-08-06,6.389721977500001,7062.939941,7166.549805,6890.540039,6951.799805,6951.799805,3925900000.0,3925900000.0,-111.14014,-1.574,7002.96322,-0.01574,8348.709137802023,5558.194826997976,479.1395957483275,40.33987819121789,55.94052538766937,0.5377092851561193,236.0
218,2018-08-07,4.328777800658,6958.319824,7146.560059,6748.240234,6753.120117,6753.120117,4682800000.0,4682800000.0,-205.19971,-2.949,6882.64014,-0.02949,8348.850637323483,5558.785339196518,508.4258561194033,37.02036602620528,-3.3276813553520697,0.5342753580200813,251.0
219,2018-08-08,5.305738923115,6746.850098,6746.850098,6226.220215,6305.799805,6305.799805,5064430000.0,5064430000.0,-441.05029,-6.537,6426.29004,-0.06537,8350.694523760123,5538.375847319878,591.1715156565776,30.86261368594097,-85.40863538643316,0.2450291478763455,293.0
220,2018-08-09,2.3640225669957,6305.560059,6625.72998,6249.069824,6568.22998,6568.22998,4267040000.0,4267040000.0,262.66992,4.166,6481.00993,0.04166,8349.790398919171,5530.947179160829,624.793601903823,37.43732452235636,-127.80915651749184,0.5186172466712309,316.0
221,2018-08-10,5.098245329964,6571.419922,6591.259766,6124.52002,6184.709961,6184.709961,4528680000.0,4528680000.0,-386.70996,-5.885,6300.16325,-0.05885,8353.889679545297,5505.046687614704,662.5457541235767,32.563657742645546,-190.1666129760988,0.4607194393493567,360.0
222,2018-08-11,4.800234233391,6185.790039,6455.740234,6109.029785,6295.72998,6295.72998,4047850000.0,4047850000.0,109.93994,1.777,6286.83333,0.01777,8349.086553746518,5518.331414973482,655.1972766909385,35.193720202141975,-227.99873132998076,0.4212356976100376,288.0
223,2018-08-12,3.2717134347120003,6283.649902,6409.850098,6237.5,6322.689941,6322.689941,5665250000.0,5665250000.0,39.04004,0.621,6323.34668,0.00621,8345.875289140753,5527.951078019247,612.9525737121384,35.84803190247605,-252.89035159777995,0.49551579166699,211.0
224,2018-08-13,2.1286282818420004,6341.359863,6537.049805,6225.720215,6297.569824,6297.569824,4083980000.0,4083980000.0,-43.79004,-0.691,6353.44661,-0.00691,8343.290284351691,5535.509676568308,542.8513803649225,35.48849599488,-271.514275937534,0.150908889197096,289.0
225,2018-08-14,7.284019292189999,6287.660156,6287.939941,5971.049805,6199.709961,6199.709961,5301700000.0,5301700000.0,-87.9502,-1.399,6152.8999,-0.01399,8344.35457077859,5532.466581541407,504.9266257675202,34.055541584215305,-290.81797466597254,0.6896688541306389,343.0
226,2018-08-15,4.54579289489,6221.419922,6588.490234,6221.419922,6308.52002,6308.52002,4895450000.0,4895450000.0,87.1001,1.4,6372.81006,0.014,8339.396489174202,5546.018667065799,454.7464147256124,37.09688898038028,-293.94778549120656,0.4328529446908872,291.0
227,2018-08-16,3.032766870122,6294.22998,6473.5,6276.410156,6334.72998,6334.72998,4328420000.0,4328420000.0,40.5,0.643,6361.54671,0.00643,8335.678414918024,5556.840745201975,385.3055285435646,37.840553156182,-290.95926114640315,0.0142117579491129,251.0
228,2018-08-17,6.561771437227001,6340.910156,6582.5,6324.970215,6580.629883,6580.629883,4992990000.0,4992990000.0,239.71973,3.781,6496.03337,0.03781,8320.63979966468,5598.966958135323,303.4181887920444,44.47316167210657,-265.68610296006136,0.2439412852846475,230.0
229,2018-08-18,5.110887146103701,6583.430176,6617.350098,6353.72998,6423.759766,6423.759766,3984520000.0,3984520000.0,-159.67041,-2.425,6464.94661,-0.02425,8316.827768876108,5610.997387363893,267.5364489129578,41.43565019469255,-255.37128917919472,0.279460046362521,196.0
230,2018-08-19,3.5422396318,6422.569824,6537.97998,6361.549805,6506.069824,6506.069824,3311170000.0,3311170000.0,83.5,1.3,6468.5332,0.013,8315.72518926587,5616.182759934131,211.09132909825956,43.6118807441099,-237.81362373630145,0.7012348643513427,143.0
231,2018-08-20,4.0600751749717,6500.509766,6536.919922,6297.930176,6308.529785,6308.529785,3665100000.0,3665100000.0,-191.97998,-2.953,6381.12663,-0.02953,8317.065121555457,5611.751226084542,155.37000926034193,39.79035892117345,-237.10567103048837,0.2306425905227661,252.0
232,2018-08-21,6.025366245636,6301.069824,6500.870117,6298.240234,6488.759766,6488.759766,3377180000.0,3377180000.0,187.68994,2.979,6429.29004,0.02979,8317.669211298036,5606.130319941963,121.95196436183184,44.56329403107375,-219.4716278788619,0.5663899773851447,256.0
233,2018-08-22,5.127718046793,6486.25,6816.790039,6310.109863,6376.709961,6376.709961,4668110000.0,4668110000.0,-109.54004,-1.689,6501.20329,-0.01689,8319.27262112909,5598.411714790912,120.80942779739996,42.31731180698735,-212.0931269152934,0.4399295607499316,294.0
234,2018-08-23,8.242906839719,6371.339844,6546.540039,6371.339844,6534.879883,6534.879883,3426180000.0,3426180000.0,163.54004,2.567,6484.25326,0.02567,8319.49254707188,5595.684991968119,117.17433456411278,46.42228825083763,-191.27769076531425,0.2664293673964229,256.0
235,2018-08-24,4.466208092808,6551.52002,6719.959961,6498.640137,6719.959961,6719.959961,4097820000.0,4097820000.0,168.43994,2.571,6646.18669,0.02571,8319.757441282305,5598.652890717694,136.5894190869371,50.83160843075655,-158.02527512911638,0.4670006507559667,227.0
236,2018-08-25,3.666219121391,6719.950195,6789.629883,6700.959961,6763.189941,6763.189941,3312600000.0,3312600000.0,43.23975,0.643,6751.25993,0.00643,8320.249634425945,5601.748295214052,160.36978350236907,51.82881436538454,-126.723409486749,0.6109022042542426,184.0
237,2018-08-26,2.153507592831,6754.640137,6774.75,6620.75,6707.259766,6707.259766,3295500000.0,3295500000.0,-47.38037,-0.701,6700.91992,-0.00701,8318.849965341664,5597.161147898337,170.4714485861179,50.40447404924254,-105.216680741456,0.0335178852295704,174.0
238,2018-08-27,1.9017158469147,6710.799805,6884.640137,6689.709961,6884.640137,6884.640137,4019000000.0,4019000000.0,173.84033,2.59,6819.66341,0.0259,8320.20213304925,5600.23939035075,194.00224412864023,54.6601328464143,-73.01762798954314,0.5732056181562148,255.0
239,2018-08-28,5.2550863479177,6891.080078,7109.560059,6882.339844,7096.279785,7096.279785,4659940000.0,4659940000.0,205.19971,2.978,7029.39323,0.02978,8326.34006380921,5608.282650990787,226.35037602728627,59.16267457325591,-30.07540530368988,0.5795344838935338,269.0
240,2018-08-29,6.4427782938560005,7091.709961,7113.299805,6970.819824,7047.160156,7047.160156,4145880000.0,4145880000.0,-44.5498,-0.628,7043.75993,-0.00628,8328.309969845497,5635.001143394502,243.76991423916385,57.72976101053307,-0.0068490420835587,0.5297749789586611,254.0
241,2018-08-30,3.595280430097,7043.759766,7072.689941,6834.689941,6978.22998,6978.22998,4463250000.0,4463250000.0,-65.52979,-0.93,6961.86995,-0.0093,8329.290135952366,5657.3617780476325,245.06496694278093,55.69131750608746,18.052511186151605,0.2315395589488441,271.0
242,2018-08-31,6.610662768421,6973.970215,7057.169922,6920.160156,7037.580078,7037.580078,4495650000.0,4495650000.0,63.60986,0.912,7004.97005,0.00912,8327.142887128512,5691.859827631489,260.58388276579853,57.09604782500776,36.73033671897156,0.2962894358968627,240.0
243,2018-09-01,4.309082828698,7044.810059,7242.290039,7038.049805,7193.25,7193.25,4116050000.0,4116050000.0,148.43994,2.107,7157.86328,0.02107,8328.168023320819,5729.042699239181,276.1110983309632,60.62236743665418,63.36349481199159,0.3401905310497362,173.0
244,2018-09-02,6.23829454318,7189.580078,7306.310059,7132.160156,7272.720215,7272.720215,4329540000.0,4329540000.0,83.14014,1.156,7237.06348,0.01156,8331.457085316299,5765.617641163701,295.6189854898923,62.32477894073224,89.84734243686944,0.6014352253570411,150.0
245,2018-09-03,4.59850126456,7279.029785,7317.939941,7208.149902,7260.060059,7260.060059,4087760000.0,4087760000.0,-18.96973,-0.261,7262.04997,-0.00261,8335.194866593158,5797.896656766843,280.36685803454003,61.86591310615484,108.56296739155368,0.5984170793896855,237.0
246,2018-09-04,4.065297279207701,7263.0,7388.259766,7255.439941,7361.660156,7361.660156,4273640000.0,4273640000.0,98.66016,1.358,7335.11995,0.01358,8346.753539811476,5811.134389788524,282.83103403201966,64.14723900564073,130.09387254531975,0.1433398238193231,256.0
247,2018-09-05,6.01467440924,7361.459961,7388.430176,6792.830078,6792.830078,6792.830078,5800460000.0,5800460000.0,-568.62988,-7.724,6991.36344,-0.07724,8336.758104595669,5800.001426564331,240.1678769221876,47.1427954764628,100.10350571655728,0.3742051602796066,296.0
248,2018-09-06,4.149302814274,6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000.0,5523470000.0,-225.97022,-3.345,6563.01009,-0.03345,8325.869623335735,5777.225513304265,240.91858363203525,41.63374704270548,54.43327987958856,-0.2122774320706495,295.0
249,2018-09-07,6.962391274302,6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000.0,4264680000.0,-61.8501,-0.947,6473.07666,-0.00947,8310.641778982943,5752.461756097058,267.36106138483785,40.43520473372527,13.077587661113284,0.4344415776690861,272.0
250,2018-09-08,6.013829284839001,6460.169922,6534.25,6197.52002,6225.97998,6225.97998,3835060000.0,3835060000.0,-234.18994,-3.625,6319.25,-0.03625,8304.548146676267,5713.429392283731,324.7451337740306,36.09128734651183,-38.704866306764416,0.4312086829575159,150.0
251,2018-09-09,4.497230517150999,6223.379883,6446.259766,6201.220215,6300.859863,6300.859863,3671890000.0,3671890000.0,77.47998,1.245,6316.11328,0.01245,8291.849504422835,5681.390827497167,358.6875539759365,38.30806053049496,-72.86075990203244,0.2065994035581062,188.0
252,2018-09-10,3.991571582837,6301.569824,6374.97998,6292.759766,6329.700195,6329.700195,3714100000.0,3714100000.0,28.13037,0.446,6332.47998,0.00446,8276.976521164119,5652.712209195881,386.5703632052226,39.18305552450458,-96.49010008177812,0.3626053021588457,273.0
253,2018-09-11,7.096302835346,6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000.0,3849910000.0,-10.67969,-0.169,6326.77669,-0.00169,8243.527374626692,5630.564969013308,402.4348278522369,39.00745407197968,-114.58157629004836,-0.0773463800549507,239.0
254,2018-09-12,4.8499029830997,6317.009766,6363.870117,6265.089844,6351.799805,6351.799805,4064230000.0,4064230000.0,34.79004,0.551,6326.91992,0.00551,8139.495134498378,5651.698420101622,410.9581608738762,40.04906944726826,-125.009042307468,0.3306151157835634,239.0
255,2018-09-13,4.206631785803,6354.240234,6535.410156,6354.240234,6517.310059,6517.310059,4210910000.0,4210910000.0,163.06983,2.566,6468.98682,0.02566,8053.735911737659,5670.894439742339,409.3692646570897,45.47324764611086,-118.5510077592062,0.2002638383690579,211.0
256,2018-09-14,4.510238621787,6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000.0,4076220000.0,-2.7002,-0.041,6521.65999,-0.00041,7986.45740771727,5680.6181390827305,401.7542344733064,45.35043408318688,-112.50724483097656,0.7085390633770398,210.0
257,2018-09-15,4.4951292830817,6509.399902,6561.720215,6493.549805,6543.200195,6543.200195,3216300000.0,3216300000.0,33.80029,0.519,6532.82341,0.00519,7890.638575415547,5711.564588544452,375.787276880128,46.38405824840009,-104.05769971249448,0.6791953259044223,212.0
258,2018-09-16,7.488801362822,6536.680176,6544.330078,6460.100098,6517.180176,6517.180176,3273730000.0,3273730000.0,-19.5,-0.298,6507.20345,-0.00298,7783.048077808125,5752.156277551874,330.8268012745212,45.59157145312638,-98.32751403035128,0.5440321345836068,137.0
259,2018-09-17,4.9508919174670005,6514.060059,6540.209961,6257.52002,6281.200195,6281.200195,3910780000.0,3910780000.0,-232.85986,-3.575,6359.64339,-0.03575,7662.923631224494,5794.790333495506,277.50485007692697,39.07171541939645,-111.54212471208666,0.3216329386234283,205.0
260,2018-09-18,3.03306408801,6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000.0,4180090000.0,90.38965,1.439,6340.39665,0.01439,7532.647204014562,5852.699553705437,143.80324871593118,42.45540426997098,-113.4368835685791,0.5105439633423207,220.0
261,2018-09-19,4.95298547308,6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000.0,4431340000.0,26.68994,0.419,6351.77995,0.00419,7447.921027391709,5882.149734248291,103.54048270706063,43.47743958481147,-111.4556431106339,0.7360949597343388,227.0
262,2018-09-20,6.065639900052699,6398.850098,6529.259766,6395.950195,6519.669922,6519.669922,4348110000.0,4348110000.0,120.81982,1.888,6481.62663,0.01888,7376.025058693493,5909.836093586506,102.75131014655544,47.907989424054655,-98.97045672209332,0.4440126453305038,235.0
263,2018-09-21,4.2835734795,6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000.0,6531940000.0,221.08008,3.394,6675.21338,0.03394,7309.850009044228,5942.723154955771,133.14018828408527,54.70371734491325,-70.88739197070754,0.1953461334400218,279.0
264,2018-09-22,5.078237991621,6735.049805,6814.560059,6616.799805,6721.97998,6721.97998,4509660000.0,4509660000.0,-13.06982,-0.194,6717.77995,-0.00194,7255.365036063374,5968.711721656625,141.65167990385592,54.24457348115523,-49.11181831112208,0.1264966473021276,194.0
265,2018-09-23,2.808590657451,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000.0,4197500000.0,-4.68994,-0.07,6718.73324,-0.0007,7238.079116163177,5973.108832956825,148.2001378605115,53.81887350137156,-32.39692567969723,0.3181778959806453,146.0
266,2018-09-24,5.6408191800537,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000.0,4177310000.0,-109.35986,-1.631,6629.95671,-0.01631,7214.347465146365,5977.917691013637,143.66253906288537,49.56635451107226,-28.12333359889726,0.6864105539061214,205.0
267,2018-09-25,3.671938673102,6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000.0,4726180000.0,-157.16992,-2.38,6477.32341,-0.0238,7196.98813531036,5975.0638372496405,135.48399870270018,44.65449578327632,-36.33583271965017,0.710120480794173,243.0
268,2018-09-26,3.864679202677,6452.790039,6585.910156,6397.890137,6495.0,6495.0,4437300000.0,4437300000.0,42.20996,0.654,6492.93343,0.00654,7190.423372855733,5971.303795024266,127.90372985476137,46.51434642498455,-38.48472145847791,0.3583280646966563,264.0
269,2018-09-27,3.920240781561,6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000.0,4606810000.0,181.45996,2.794,6617.93343,0.02794,7193.189763082165,5983.375412597835,133.58518687767727,52.898213502356505,-25.231175923844603,0.4964269221816932,227.0
270,2018-09-28,2.911929114476,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000.0,5014430000.0,-34.62012,-0.518,6675.8265,-0.00518,7194.883279386269,5984.717892413732,136.10708320940483,51.70538479816084,-17.161983759401664,0.6843296409693254,224.0
271,2018-09-29,4.4305980868677,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000.0,4363690000.0,-41.14014,-0.619,6585.56999,-0.00619,7191.826565492354,6004.464606307647,136.83274761993573,50.13158150925014,-14.008371325613552,0.2698963572239053,199.0
272,2018-09-30,6.1779563244137,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000.0,4002280000.0,20.8501,0.316,6611.95996,0.00316,7192.002873589669,6017.481501370331,137.75835414424446,51.02992237946438,-9.495323893722343,0.6690972465867838,201.0
273,2018-10-01,3.77071671097,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000.0,4000970000.0,-30.22998,-0.457,6597.33333,-0.00457,7191.702051640548,6028.459530359451,114.25579157507944,49.56557550331972,-8.718255622083234,0.7294252652618753,189.0
274,2018-10-02,2.959892127702,6593.240234,6611.839844,6537.899902,6556.100098,6556.100098,3979260000.0,3979260000.0,-37.14014,-0.563,6568.61328,-0.00563,7190.0901043160775,6040.412688643923,98.93051483909042,48.176997270120914,-10.684049738354588,,
275,2018-10-03,5.8805668260387005,6553.859863,6571.459961,6454.029785,6502.589844,6502.589844,3887310000.0,3887310000.0,-51.27002,-0.782,6509.35986,-0.00782,7184.540746322276,6058.077241957726,87.17302597177257,45.96329702304926,-16.371070521889123,,
276,2018-10-04,7.431866388431001,6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000.0,3838410000.0,78.77978,1.212,6559.30339,0.01212,7182.809447837162,6070.535337282836,84.54775361193572,49.428669430843975,-14.729029830677064,,
277,2018-10-05,7.584563166116001,6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000.0,3671500000.0,48.33008,0.735,6601.17008,0.00735,7182.151954382059,6082.702830737941,76.86604592866449,51.49858394148224,-9.621911877953607,0.4374249671142138,212.0
278,2018-10-06,6.127562942073,6622.450195,6628.540039,6577.799805,6588.310059,6588.310059,3259740000.0,3259740000.0,-34.14014,-0.516,6598.21663,-0.00516,7182.250772814999,6082.911219345001,68.68012964735291,49.85857748855798,-8.23676288504521,0.4461408712978446,127.0
279,2018-10-07,4.5296970636717,6590.680176,6641.490234,6557.040039,6602.950195,6602.950195,3306630000.0,3306630000.0,12.27002,0.186,6600.49349,0.00186,7182.6045671133525,6089.725042206648,59.994072912821856,50.584679608573765,-5.889791852026065,0.6310692123286632,125.0
280,2018-10-08,4.2454316513987,6600.189941,6675.060059,6576.040039,6652.22998,6652.22998,3979460000.0,3979460000.0,52.04004,0.788,6634.44336,0.00788,7184.249448120657,6093.926567439344,62.73897088706629,53.04930789915103,-0.0527258078991508,0.5031704496253621,175.0
281,2018-10-09,6.036201373761701,6653.080078,6661.410156,6606.939941,6642.640137,6642.640137,3580810000.0,3580810000.0,-10.43994,-0.157,6636.99674,-0.00157,7182.519575691338,6109.020853948663,51.23218560450075,52.5005496770529,3.756073227332308,0.4133625577432214,204.0
282,2018-10-10,5.262305097695999,6640.290039,6640.290039,6538.959961,6585.529785,6585.529785,3787650000.0,3787650000.0,-54.76025,-0.825,6588.25993,-0.00825,7182.8396114246425,6112.571618975357,42.797381682411874,49.23424548734743,2.141559226703976,0.3952867713506007,187.0
283,2018-10-11,4.836173887162,6586.740234,6586.740234,6243.740234,6256.240234,6256.240234,5181640000.0,5181640000.0,-330.5,-5.018,6362.24023,-0.05018,7186.461182227205,6104.131259092796,96.12103711302169,35.514494903539884,-25.415890958708587,0.2964516430344414,232.0
284,2018-10-12,4.8167721427987,6239.25,6328.5,6236.470215,6274.580078,6274.580078,3783500000.0,3783500000.0,35.33008,0.566,6279.8501,0.00566,7190.519566258339,6089.660882861661,120.98145415605023,36.57458941851794,-45.25383855173823,0.8408180267363786,187.0
285,2018-10-13,5.060647962306,6278.080078,6308.509766,6259.810059,6285.990234,6285.990234,3064030000.0,3064030000.0,7.91016,0.126,6284.77002,0.00126,7190.320385809118,6072.501274230881,137.26012504481966,37.26557507302473,-59.37046495024606,0.626263229619889,132.0
286,2018-10-14,7.260143538991,6288.490234,6363.209961,6280.149902,6290.930176,6290.930176,3085320000.0,3085320000.0,2.43994,0.039,6311.43001,0.00039,7187.7054918242575,6056.225777615742,146.6270872733597,37.582623937831215,-69.35984393539911,0.8271492814712859,162.0
287,2018-10-15,5.207400513646999,6292.640137,6965.060059,6258.680176,6596.540039,6596.540039,7370770000.0,7370770000.0,303.8999,4.829,6606.76009,0.04829,7184.994956617158,6054.507523742841,146.93323511574428,53.305072603621255,-52.0167205199441,0.817524557188831,275.0
288,2018-10-16,7.964691338487,6601.410156,6673.589844,6571.370117,6596.109863,6596.109863,4074800000.0,4074800000.0,-5.30029,-0.08,6613.68994,-0.0008,7174.054129518596,6053.907139881403,148.33206158695234,53.28472651587857,-37.87033620846341,0.8861830372111241,233.0
289,2018-10-17,5.592949064234,6590.52002,6601.209961,6517.450195,6544.430176,6544.430176,4088420000.0,4088420000.0,-46.08984,-0.699,6554.36344,-0.00699,7145.706224598893,6060.181060441108,148.66902758591738,50.777233178836575,-30.47801200763479,0.8666180389379757,232.0
290,2018-10-18,4.606304448712,6542.330078,6567.540039,6450.040039,6476.709961,6476.709961,3924080000.0,3924080000.0,-65.62012,-1.003,6498.09668,-0.01003,7119.977929203081,6063.091348036919,147.6079799512712,47.61520427563124,-29.74115963367876,0.4853430273706821,198.0
291,2018-10-19,3.6194923869177,6478.069824,6493.680176,6445.310059,6465.410156,6465.410156,3578870000.0,3578870000.0,-12.65967,-0.195,6468.13346,-0.00195,7098.88302627249,6063.673458007512,143.879452303209,47.08828152772234,-29.726331994440443,0.5153354972086117,204.0
292,2018-10-20,2.791674141893,6460.919922,6497.720215,6449.0,6489.189941,6489.189941,3379130000.0,3379130000.0,28.27002,0.438,6478.63672,0.00438,7071.428331250201,6069.192547549799,141.27793365390062,48.382826591032966,-27.478990374018395,0.8592966474076769,167.0
293,2018-10-21,4.1439880433,6490.089844,6556.379883,6476.0,6482.350098,6482.350098,3253610000.0,3253610000.0,-7.73975,-0.119,6504.90999,-0.00119,7024.331455492407,6087.853427227592,137.31154683195203,48.018911130310805,-25.95073025119109,0.3167050050122894,109.0
294,2018-10-22,5.0451513578,6486.049805,6543.799805,6462.97998,6487.160156,6487.160156,3672860000.0,3672860000.0,1.11035,0.017,6497.97998,0.00017,6960.744488126347,6120.017992233654,128.31082853213096,48.31333744543167,-24.073932305942435,0.7276284003121858,200.0
295,2018-10-23,5.105933837368,6472.359863,6506.009766,6451.27002,6475.740234,6475.740234,3716150000.0,3716150000.0,3.38037,0.052,6477.67334,0.00052,6890.428899329571,6158.960788030428,118.38139466891656,47.6236513835826,-23.240150687232017,0.8126149696510027,223.0
296,2018-10-24,5.204952502838,6478.890137,6521.990234,6468.859863,6495.839844,6495.839844,3424670000.0,3424670000.0,16.94971,0.262,6495.56331,0.00262,6782.007080822411,6232.749794057588,113.2144275831574,49.00350777899847,-20.718670265880974,0.872728635088526,185.0
297,2018-10-25,5.007929620731,6484.649902,6504.649902,6447.029785,6476.290039,6476.290039,3230550000.0,3230550000.0,-8.35986,-0.129,6475.98991,-0.00129,6763.125023833261,6238.970249486738,100.61841360582696,47.68754643282372,-20.06656981877313,0.926066644226192,170.0
298,2018-10-26,5.2082793641487,6468.439941,6498.290039,6449.609863,6474.75,6474.75,3306050000.0,3306050000.0,6.31006,0.098,6474.21663,0.00098,6762.011934872612,6237.906541567386,86.51588012790363,47.57915208549337,-19.449838165696747,0.9364369577012808,183.0
299,2018-10-27,8.64495081511,6480.839844,6507.410156,6453.529785,6480.379883,6480.379883,3393250000.0,3393250000.0,-0.45996,-0.007,6480.43994,-7e-05,6762.16878710901,6238.282091690991,69.04650937717358,48.04408361551755,-18.295885797437226,0.9272663818361248,155.0
300,2018-10-28,5.428318733029999,6482.660156,6502.279785,6447.910156,6486.390137,6486.390137,3445190000.0,3445190000.0,3.72998,0.058,6478.86003,0.00058,6755.192704046082,6255.674581033917,42.41444655230524,48.56851916958655,-16.703841477035894,0.9009441816003748,125.0
301,2018-10-29,4.047359944398,6492.350098,6503.600098,6306.990234,6332.629883,6332.629883,4199910000.0,4199910000.0,-159.72022,-2.46,6381.07341,-0.0246,6753.857709348531,6258.280376531469,53.407172724013215,38.00071359033412,-27.53193138581537,0.5501926591983936,204.0
302,2018-10-30,5.8667759164577005,6337.040039,6364.990234,6310.140137,6334.27002,6334.27002,3781100000.0,3781100000.0,-2.77002,-0.044,6336.4668,-0.00044,6753.686814089091,6258.634064790909,56.32419849841261,38.15529355602352,-35.57088626721452,0.8464118940908401,213.0
303,2018-10-31,6.221241827768,6336.990234,6349.160156,6316.879883,6317.609863,6317.609863,4191240000.0,4191240000.0,-19.38037,-0.306,6327.8833,-0.00306,6753.835997594597,6258.341268005404,63.17751901512566,37.14227213162576,-42.79286188919741,0.5736662819821348,247.0
304,2018-11-01,6.652715676977,6318.140137,6547.140137,6311.830078,6377.779785,6377.779785,3789400000.0,3789400000.0,59.63965,0.944,6412.25,0.00944,6753.140821493879,6260.075643306119,65.09639098573847,43.02566854066479,-43.16355713845133,0.8256891800872639,241.0
305,2018-11-02,3.198402275783,6378.919922,6396.859863,6327.379883,6388.439941,6388.439941,4234870000.0,4234870000.0,9.52002,0.149,6370.89323,0.00149,6752.791259836544,6255.270400243457,66.05667271437396,44.02527758347205,-42.11171268543603,0.7012653205347689,170.0
306,2018-11-03,2.351107378728,6387.240234,6400.069824,6342.370117,6361.259766,6361.259766,3658640000.0,3658640000.0,-25.98047,-0.407,6367.8999,-0.00407,6752.998094533243,6249.005557746757,66.85914195827083,42.00182749133294,-42.975931559164565,0.8899416425011375,145.0
307,2018-11-04,5.2193103163637,6365.470215,6388.629883,6294.569824,6376.129883,6376.129883,4390020000.0,4390020000.0,10.65967,0.167,6353.10986,0.00167,6751.79440533843,6243.526434461571,66.11265237120749,43.53096856293697,-41.97705175300689,0.8600203432928822,141.0
308,2018-11-05,4.295743097622,6363.620117,6480.589844,6363.620117,6419.660156,6419.660156,4174800000.0,4174800000.0,56.04004,0.881,6421.29004,0.00881,6750.727878578623,6240.692160421378,63.3633012889964,47.86437585304843,-37.2435822438747,0.8282978540619478,172.0
309,2018-11-06,5.816628030792,6433.379883,6463.549805,6408.160156,6461.009766,6461.009766,4700040000.0,4700040000.0,27.62988,0.429,6444.23991,0.00429,6746.94169709326,6251.670724746738,62.446396876899165,51.659249090453336,-29.812050836504568,0.6730939946337597,220.0
310,2018-11-07,6.587031676183,6468.5,6552.160156,6468.310059,6530.140137,6530.140137,4941260000.0,4941260000.0,61.64014,0.953,6516.87012,0.00953,6747.477199526708,6257.488835593292,66.20688317455745,57.26037752539395,-18.13521400353329,0.6305645509455048,203.0
311,2018-11-08,5.919995758421001,6522.27002,6536.919922,6438.529785,6453.720215,6453.720215,4665260000.0,4665260000.0,-68.5498,-1.051,6476.38997,-0.01051,6747.162716344037,6260.01052581596,64.9698001904071,50.31940926107429,-14.876202125810778,0.8496688012754445,177.0
312,2018-11-09,8.98501317879,6442.600098,6456.459961,6373.370117,6385.620117,6385.620117,4346820000.0,4346820000.0,-56.97998,-0.884,6405.15006,-0.00884,6746.699986561084,6255.111263398915,63.03012759963755,45.07574804901674,-17.585802322741074,0.7236893590576098,188.0
313,2018-11-10,8.484601022848,6386.129883,6437.279785,6385.310059,6409.220215,6409.220215,3705320000.0,3705320000.0,23.09033,0.362,6410.60335,0.00362,6731.996338403269,6256.785712356734,59.73115298683204,47.13184686406584,-17.625671555974805,0.5509954532427801,121.0
314,2018-11-11,4.186265311995999,6413.629883,6423.25,6350.169922,6411.27002,6411.27002,3939060000.0,3939060000.0,-2.35986,-0.037,6394.89665,-0.00037,6717.598645010062,6258.75500734994,55.14501201931566,47.3163226370053,-17.292528572827905,0.8640557164961931,131.0
315,2018-11-12,5.147426831576,6411.759766,6434.209961,6360.470215,6371.27002,6371.27002,4295770000.0,4295770000.0,-40.48975,-0.631,6388.65007,-0.00631,6703.925951240775,6258.853306599225,52.76720554324279,44.0836975425485,-20.025336451298244,0.7647946090194174,201.0
